Line-number,Type,State,County,Town,FIPS,Server-owner,ArcGIS-url,https,Show-contents,SSL,Open,Comment
1039,2,Georgia,,Sandy Springs,,,https://gis2.sandyspringsga.gov/arcgis/rest/services,Y,Y,OK,Y,
1040,2,Georgia,,Savannah (area),,,https://cloud.sagis.org/arcgis/rest/services/SagisOrg2020/SAGISOrg/MapServer,Y,Y,OK,Y, 
1041,2,Georgia,,Savannah (area),,,https://pub.sagis.org/arcgis/rest/services,Y,Y,OK,Y,
1042,2,Georgia,,St. Marys,,,https://maps.crc.ga.gov/crcarcgis/rest/services/GeodataService_StM,Y,Y,OK,Y,
1043,2,Georgia,,Screven,,,https://maps.crc.ga.gov/crcarcgis/rest/services/Screven,Y,Y,OK,Y,
1044,2,Georgia,,Stonecrest,,,https://services8.arcgis.com/2Oj4p0oK7rnTYNHA/arcgis/rest/services,Y,Y,OK,Y,
1045,2,Georgia,,Tallulah See,,,https://arcgis5.roktech.net/arcgis/rest/services/habersham,Y,Y,OK,Y,
1046,2,Georgia,,Tifton,,,https://www.sgrcmaps.com/alma/rest/services/Tifton,Y,Y,OK,Y,
1047,2,Georgia,,Tucker,,,https://tuckergis.interdev.com:6443/arcgis/rest/services,Y,Y,OK,Y,
1048,2,Georgia,,Tybee Island,,,https://maps.crc.ga.gov/crcarcgis/rest/services/Tybee,Y,Y,OK,Y,
1049,2,Georgia,,West Point,,,https://arcgis4.roktech.net/arcgis/rest/services/WestPoint,Y,Y,OK,Y, 
1050,2,Georgia,,West Point,,,https://arcgis5.roktech.net/arcgis/rest/services/WestPoint,Y,Y,OK,Y,
1051,2,Georgia,,Woodstock,,,https://gis.woodstockga.gov/arcgis/rest/services,Y,Y,OK,Y,
1052,2,Hawaii,,,15,Hawaii various layers,https://geodata.hawaii.gov/arcgis/rest/services,Y,Y,OK,Y, Here is an excel file with a nice list of the layers on this server 
1053,2,Hawaii,,,15,College of Tropical Agriculture and Human Resources,http://gis.ctahr.hawaii.edu/arcgis/rest/services,N,Y,,Y, 8-1-2023 No tiled data 
1054,2,Hawaii,Hawai'i,,15001,,https://gis.hawaiicounty.gov/arcgis/rest/services,Y,Y,OK,Y,
1055,2,Hawaii,Honolulu,,15003,,https://services.arcgis.com/tNJpAOha4mODLkXz/arcgis/rest/services,Y,Y,OK,Y,
1056,2,Hawaii,Kauai,,15007,,https://maps.kauai.gov/server/rest/services,Y,Y,OK,Y,
1057,2,Hawaii,Maui,,15009,,https://services3.arcgis.com/fsrDo0QMPlK9CkZD/arcgis/rest/services,Y,Y,OK,Y,
1058,2,Hawaii,,Honolulu,,,https://gis.aecomonline.net/arcgis/rest/services/Honolulu,Y,Y,OK,Y, Also see Honolulu county 
1059,2,Idaho,,,16,Idaho Geospatial Data Clearinghouse,https://insideidaho.org/arcgis/rest/services,Y,Y,OK,Y, 8-1-2023 Has tiled data. Do a Google search. site:server_address "wmts" 
1060,2,Idaho,,,16,Idaho Geospatial Data Clearinghouse,https://gis2.idaho.gov/arcgis/rest/services,Y,Y,OK,Y, 8-1-2023 Has tiled data. Do a Google search. site:server_address "wmts" 
1061,2,Idaho,,,16,Idaho Transportation Department,https://gis.itd.idaho.gov/arcgisprod/rest/services,Y,Y,OK,Y, 8-2-2023 Has tiled data. Do a Google search. site:server_address "wmts" 
1062,2,Idaho,,,16,Idaho Fish and Game,https://gis.idfg.idaho.gov/server/rest/services,Y,Y,OK,Y, 8-1-2023 Has tiled data. Do a Google search. site:server_address "wmts" 
1063,2,Idaho,,,16,Idaho Department of Water Resources,https://gis.idwr.idaho.gov/hosting/rest/services,Y,Y,OK,Y, 8-1-2023 No tiled data 
1064,2,Idaho,,,16,Idaho Department of Environmental Quality,https://global.deq.idaho.gov/arcgis/rest/services,Y,Y,OK,Y, 8-1-2023 No tiled data 
1065,2,Idaho,,,16,Idaho Department of Environmental Quality,https://mapcase.deq.idaho.gov/arcgis/rest/services,Y,Y,OK,Y, 8-1-2023 No tiled data 
1066,2,Idaho,,,16,Idaho State Tax Commission,https://services.arcgis.com/91hXl6NfvLGEi8x5/ArcGIS/rest/services,Y,Y,OK,Y,
1067,2,Idaho,,,16,Idaho State University - GIS Center,https://services1.arcgis.com/z5tlnpYHokW9isdE/arcgis/rest/services,Y,Y,OK,Y,
1068,2,Idaho,,,16,East Idaho Geospatial,https://gis.itd.idaho.gov/arcgisprod/rest/services,Y,Y,OK,Y, 8-1-2023 Has tiled data. Do a Google search. site:server_address "wmts" 
1069,2,Idaho,,,16,Idaho various layers,https://services.arcgis.com/91hXl6NfvLGEi8x5/ArcGIS/rest/services,Y,Y,OK,Y, 
1070,2,Idaho,,,16,Idaho various layers,https://services1.arcgis.com/CNPdEkvnGl65jCX8/arcgis/rest/services,Y,Y,OK,Y,
1071,2,Idaho,Ada,,16001,,https://services1.arcgis.com/WHM6qC35aMtyAAlN/ArcGIS/rest/services,Y,Y,OK,Y, 
1072,2,Idaho,http://www.adacountyassessor.org/arcgis/rest/services/Externa,,,,http://www.adacountyassessor.org/arcgis/rest/services/External,Y,Y,OK,Y, Top of the table of contents is not public. 
1073,2,Idaho,Bannock,,16005,,https://maps.bannockcounty.us/server/rest/services,Y,Y,OK,Y,
1074,2,Idaho,Bingham,,16011,,https://web.binghamid.gov/arcgis/rest/services,Y,Y,OK,Y,
1075,2,Idaho,Blaine,,16013,,https://maps.co.blaine.id.us/server/rest/services,Y,Y,OK,Y,
1076,2,Idaho,Bonner,,16017,,https://cloudgis.bonnercountyid.gov/server/rest/services,Y,Y,OK,Y,
1077,2,Idaho,Bonneville,,16019,,https://bonneville.esriemcs.com/arcgis/rest/services,Y,Y,OK,Y,
1078,2,Idaho,Canyon,,16027,,https://maps.canyonco.org/arcgisserver/rest/services,Y,N,OK,Y,
1079,2,Idaho,Hamilton,,,,https://services.arcgis.com/4YineAQdtmx0tv46/ArcGIS/rest/services/HamiltonILFeatures/FeatureServer,Y,Y,OK,Y,
1080,2,Idaho,Idaho,,16049,,https://services7.arcgis.com/gqcDdwE7LMrYrEMJ/arcgis/rest/services,Y,Y,OK,Y,
1081,2,Idaho,Jefferson,,16051,,https://grant.co.jefferson.id.us/arcgis/rest/services,Y,Y,X,Y,
1082,2,Idaho,Kootenai,,16055,,https://gis.kcgov.us/arcgis/rest/services,Y,Y,OK,Y,
1083,2,Idaho,Latah,,16057,,https://gis.latah.id.us/arcgis/rest/services,Y,Y,OK,Y,
1084,2,Idaho,Madison,,16065,,https://madison.rexburg.org/mrgis/rest/services,Y,Y,OK,Y,
1085,2,Idaho,Nezperce,,16069,,https://gis.co.nezperce.id.us/arcgis/rest/services,Y,Y,OK,Y,
1086,2,Idaho,Teton,,16081,,https://gisserver18.co.teton.id.us/arcgis/rest/services,Y,Y,OK,Y,
1087,2,Idaho,Valley,,16085,,https://services6.arcgis.com/ikurHvtarxfN6u3u/arcgis/rest/services,Y,Y,OK,Y,
1088,2,Idaho,,Boise,,,https://gismaps.cityofboise.org/arcgis/rest/services,Y,N,OK,Y,
1089,2,Idaho,,Idaho Falls,,,https://ifgis.idahofallsidaho.gov/arcgis/rest/services,Y,Y,OK,Y,
1090,2,Idaho,,Lewiston,,,https://webadaptor.cityoflewiston.org/server/rest/services,Y,Y,OK,Y,
1091,2,Idaho,,Pocatello,,,https://ext.pocatello.us/map/rest/services,Y,Y,OK,Y,
1092,2,Idaho,,Sand Point,,,https://geo.sandpointidaho.gov/server/rest/services,Y,Y,X,Y,
1093,2,Illinois,,,17,Illinois Department of Natural Resources,https://geoservices3.dnr.illinois.gov/arcgis/rest/services,Y,Y,OK,Y, 8-2-2023 No tiled data 
1094,2,Illinois,,,17,Illinois Environmental Protection Agency,https://geoservices.epa.illinois.gov/arcgis/rest/services,Y,Y,OK,Y, 8-2-2023 No tiled data 
1095,2,Illinois,,,17,Illinois Department of Transportation,https://gis1.dot.illinois.gov/arcgis/rest/services,Y,Y,OK,Y, 8-2-2023 No tiled data 
1096,2,Illinois,,,17,Illinois Department of Transportation,https://services2.arcgis.com/aIrBD8yn1TDTEXoz/ArcGIS/rest/services,Y,Y,OK,Y,
1097,2,Illinois,,,17,Illinois State Water Survey,https://gismaps.isws.illinois.edu/arcgis/rest/services,Y,Y,OK,Y, 8-2-2023 Has tiled data. Do a Google search. site:server_address "wmts" 
1098,2,Illinois,,,17,Illinois State Geological Survey,https://data.isgs.illinois.edu/arcgis/rest/services,Y,Y,OK,Y, 8-2-2023 No tiled data 
1099,2,Illinois,,,17,Illinois regional transportation - Pace,https://maps.pacebus.com/arcgis/rest/services,Y,Y,OK,Y, 8-2-2023 Has tiled data. Do a Google search. site:server_address "wmts" 
1100,2,Illinois,,,17,Illinois Environmental Protection Data via Resource Management Mapping Service,https://www.rmms.illinois.edu/iepa/rest/services,Y,Y,OK,Y, 8-2-2023 No tiled data 
1101,2,Illinois,,,17,Illinois miscellaneous,https://services3.arcgis.com/HESxeTbDliKKvec2/ArcGIS/rest/services,Y,Y,OK,Y,
1102,2,Illinois,,,,GIS Consortium (Chicago area),https://ags.gisconsortium.org/arcgis/rest/services,Y,Y,OK,Y,
1103,2,Illinois,,,,Tri-County Regional Planning Commission,https://www.centralilmaps.com/arcgis/rest/services,Y,Y,OK,Y, 8-2-2023 Has tiled data. Do a Google search. site:server_address "wmts" 
1104,2,Illinois,Adams,,17001,,https://www.adamscountyarcserver.com/adamscountyarcserver/rest/services,Y,Y,OK,Y,
1105,2,Illinois,Bond,,17005,,https://services.arcgis.com/VbP0KHITyLTMBTy3/arcgis/rest/services,Y,Y,OK,Y,
1106,2,Illinois,Boone,,17007,,https://maps.boonecountyil.org/arcgis/rest/services,Y,Y,OK,Y,
1107,2,Illinois,Bureau,,17011,,https://services.arcgis.com/4YineAQdtmx0tv46/ArcGIS/rest/services/BureauILFeatures/FeatureServer,Y,Y,OK,Y, 
1108,2,Illinois,Bureau,,17011,,https://tiles.arcgis.com/tiles/4YineAQdtmx0tv46/arcgis/rest/services/BureauILCadastral/MapServer,Y,Y,OK,Y,
1109,2,Illinois,Champaign,,17019,,https://services.ccgisc.org/portal/sharing/servers/151559648309453d9e8bdec25ca2d7d3/rest/services,Y,Y,OK,Y,Do not have permission Jurisdiction is part of Champaign County GIS Consortium 
1110,2,Illinois,Christian,,17021,,https://ags.bhamaps.com/arcgisserver/rest/services/ChristianIL,Y,Y,OK,Y,
1111,2,Illinois,Clay,,17025,,https://services.arcgis.com/4YineAQdtmx0tv46/ArcGIS/rest/services/ClayILFeatures/FeatureServer,Y,Y,OK,Y,
1112,2,Illinois,Clinton,,17027,,https://services3.arcgis.com/gnvxvf9aoRBjW15Q/ArcGIS/rest/services/ClintonILFeatures/FeatureServer,Y,Y,OK,Y,
1113,2,Illinois,Coles,,17029,,https://www.colesco.illinois.gov/arcgis/rest/services,Y,Y,OK,Y,
1114,2,Illinois,Cook,,17031,,https://gis12.cookcountyil.gov/arcgis/rest/services,Y,Y,OK,Y,
1115,2,Illinois,Cumberland,,17035,,https://services.arcgis.com/4YineAQdtmx0tv46/ArcGIS/rest/services/CumberlandILFeatures/FeatureServer,Y,Y,OK,Y, 
1116,2,Illinois,Cumberland,,17035,,https://tiles.arcgis.com/tiles/4YineAQdtmx0tv46/arcgis/rest/services/CumberlandILCadastral/MapServer,Y,Y,OK,Y,
1117,2,Illinois,DeKalb,,17037,,https://services7.arcgis.com/hEXJrPwm89CLXBYe/arcgis/rest/services,Y,Y,OK,Y,
1118,2,Illinois,DeWitt,,17039,,https://services.arcgis.com/4YineAQdtmx0tv46/ArcGIS/rest/services/DeWittILFeatures/FeatureServer,Y,Y,OK,Y, 
1119,2,Illinois,DeWitt,,17039,,https://tiles.arcgis.com/tiles/4YineAQdtmx0tv46/arcgis/rest/services/DeWittILAerial2017/MapServer,Y,Y,OK,Y, 
1120,2,Illinois,DeWitt,,17039,,https://tiles.arcgis.com/tiles/4YineAQdtmx0tv46/arcgis/rest/services/DeWittILCadastral/MapServer,Y,Y,OK,Y,
1121,2,Illinois,Douglas,,17041,,https://services3.arcgis.com/HXjsHxkFFcZquC8P/ArcGIS/rest/services,Y,Y,OK,Y,
1122,2,Illinois,DuPage,,17043,,https://gis.dupageco.org/arcgis/rest/services,Y,Y,OK,Y,
1123,2,Illinois,Edgar,,17045,,https://ags.bhamaps.com/arcgisserver/rest/services/EdgarIL,Y,Y,OK,Y,
1124,2,Illinois,Effingham,,17049,,https://services.arcgis.com/vj0V9Lal6oiz0YXp/ArcGIS/rest/services,Y,Y,OK,Y, 
1125,2,Illinois,Effingham,,17049,,https://tiles.arcgis.com/tiles/vj0V9Lal6oiz0YXp/arcgis/rest/services,Y,Y,OK,Y,
1126,2,Illinois,Fayette,,17051,,https://services.arcgis.com/4YineAQdtmx0tv46/ArcGIS/rest/services/FayetteILFeatures/FeatureServer,Y,Y,OK,Y, 
1127,2,Illinois,Fayette,,17051,,https://tiles.arcgis.com/tiles/4YineAQdtmx0tv46/arcgis/rest/services/FayetteILCadastral/MapServer,Y,Y,OK,Y, 
1128,2,Illinois,Fayette,,17051,,https://tiles.arcgis.com/tiles/4YineAQdtmx0tv46/arcgis/rest/services/FayetteILAerial2018/MapServer,Y,Y,OK,Y,
1129,2,Illinois,Ford,,17053,,https://ags.bhamaps.com/arcgisserver/rest/services/FordIL,Y,Y,OK,Y,
1130,2,Illinois,Franklin,,17055,,https://services.arcgis.com/4YineAQdtmx0tv46/ArcGIS/rest/services/FranklinILFeatures/FeatureServer,Y,Y,OK,Y,
1131,2,Illinois,Fulton,,17057,,https://services7.arcgis.com/O9Z7JkIFFJ6nOIIq/arcgis/rest/services,Y,Y,OK,Y,
1132,2,Illinois,Grundy,,17063,,https://maps.grundyco.org/arcgis/rest/services,Y,Y,OK,Y,
1133,2,Illinois,Hamilton,,17065,,https://services.arcgis.com/4YineAQdtmx0tv46/arcgis/rest/services/HamiltonILFeatures/FeatureServer,Y,Y,OK,Y, 
1134,2,Illinois,Hamilton,,17065,,https://tiles.arcgis.com/tiles/4YineAQdtmx0tv46/arcgis/rest/services/HamiltonILCadastral/MapServer,Y,Y,OK,Y, 
1135,2,Illinois,Hamilton,,17065,,https://tiles.arcgis.com/tiles/4YineAQdtmx0tv46/arcgis/rest/services/HamiltonILAerial2021/MapServer,Y,Y,OK,Y,
1136,2,Illinois,Hancock,,17067,,https://gis.wiu.edu/arcgis/rest/services/hancock/MapServer,Y,Y,OK,Y,
1137,2,Illinois,Henderson,,17071,,https://gis.wiu.edu/arcgis/rest/services/Henderson_basemap_online/MapServer,Y,Y,OK,Y,
1138,2,Illinois,Henry,,17073,,https://services.arcgis.com/4YineAQdtmx0tv46/ArcGIS/rest/services/HenryILFeatures/FeatureServer,Y,Y,OK,Y, See also Stark County 
1139,2,Illinois,Iroquois,,17075,,https://ags.bhamaps.com/arcgisserver/rest/services/IroquoisIL,Y,Y,OK,Y,
1140,2,Illinois,Jackson,,17077,,https://ags.bhamaps.com/arcgisserver/rest/services/JacksonIL,Y,Y,OK,Y,
1141,2,Illinois,Jasper,,17079,,https://ags.bhamaps.com/arcgisserver/rest/services/JasperIL,Y,Y,OK,Y,
1142,2,Illinois,Jefferson,,17081,,https://services.arcgis.com/4YineAQdtmx0tv46/ArcGIS/rest/services/JeffersonILFeatures/FeatureServer,Y,Y,OK,Y, 
1143,2,Illinois,Jefferson,,17081,,https://tiles.arcgis.com/tiles/4YineAQdtmx0tv46/arcgis/rest/services/JeffersonILCadastral/MapServer,Y,Y,OK,Y,
1144,2,Illinois,Jersey,,17083,,https://services.arcgis.com/4YineAQdtmx0tv46/ArcGIS/rest/services/JerseyILFeatures/FeatureServer,Y,Y,OK,Y, 
1145,2,Illinois,Jersey,,17083,,https://tiles.arcgis.com/tiles/4YineAQdtmx0tv46/arcgis/rest/services/JerseyILCadastral/MapServer,Y,Y,OK,Y,
1146,2,Illinois,Kane,,17089,,https://gistech.countyofkane.org/arcgis/rest/services,Y,Y,OK,Y, 
1147,2,Illinois,Kane,,17089,,https://tiles.arcgis.com/tiles/4YineAQdtmx0tv46/arcgis/rest/services/KaneILCadastral/MapServer,Y,Y,OK,Y, 
1148,2,Illinois,Kane,,17089,,https://tiles.arcgis.com/tiles/4YineAQdtmx0tv46/arcgis/rest/services/KaneILAerial1939/MapServer,Y,Y,OK,Y, 
1149,2,Illinois,Kane,,17089,,https://tiles.arcgis.com/tiles/4YineAQdtmx0tv46/arcgis/rest/services/KaneILAerial2003/MapServer,Y,Y,OK,Y, 
1150,2,Illinois,Kane,,17089,,https://tiles.arcgis.com/tiles/4YineAQdtmx0tv46/arcgis/rest/services/KaneILAerial2008/MapServer,Y,Y,OK,Y, 
1151,2,Illinois,Kane,,17089,,https://tiles.arcgis.com/tiles/4YineAQdtmx0tv46/arcgis/rest/services/KaneILAerial2011/MapServer,Y,Y,OK,Y, 
1152,2,Illinois,Kane,,17089,,https://tiles.arcgis.com/tiles/4YineAQdtmx0tv46/arcgis/rest/services/KaneILAerial2016/MapServer,Y,Y,OK,Y, 
1153,2,Illinois,Kane,,17089,,https://tiles.arcgis.com/tiles/4YineAQdtmx0tv46/arcgis/rest/services/KaneILAerial2018/MapServer,Y,Y,OK,Y,
1154,2,Illinois,Kankakee,,17091,,https://k3gis.com/arcgis/rest/services,Y,Y,OK,Y,
1155,2,Illinois,Kendall,,17093,,https://maps.co.kendall.il.us/server/rest/services,Y,Y,OK,Y,
1156,2,Illinois,Knox,,17095,,https://co.knox.il.us/gisresources/rest/services,Y,N,OK,Y,
1157,2,Illinois,Lake,,17097,,https://maps.lakecountyil.gov/arcgis/rest/services,Y,Y,OK,Y, 
1158,2,Illinois,Lake,,17097,,https://pubaccess.lcfpd.org/arcgis/rest/services,Y,Y,OK,Y,
1159,2,Illinois,LaSalle,,17099,,https://gis.lasallecounty.org/arcgis/rest/services,Y,Y,OK,Y,
1160,2,Illinois,Lawrence,,17101,,https://ags.bhamaps.com/arcgisserver/rest/services/LawrenceIL,Y,Y,OK,Y,
1161,2,Illinois,Lee,,17103,,https://gis.leecountyil.com/server/rest/services,Y,Y,OK,Y,
1162,2,Illinois,Logan,,17107,,https://www.centralilmaps.com/arcgis/rest/services,Y,Y,OK,Y,
1163,2,Illinois,McHenry,,17111,,https://www.mchenrycountygis.org/arcgis/rest/services,Y,Y,OK,Y,
1164,2,Illinois,McLean,,17113,,https://www.mcgisweb.org/mcgc/rest/services,Y,Y,OK,Y,
1165,2,Illinois,Macon,,17115,,https://services1.arcgis.com/a3k0qIja5SolIRYR/arcgis/rest/services,Y,Y,OK,Y,
1166,2,Illinois,Macoupin,,17117,,https://ags.bhamaps.com/arcgisserver/rest/services/MacoupinIL,Y,Y,OK,Y,
1167,2,Illinois,Madison,,17119,,https://gisportal.co.madison.il.us/servera/rest/services,Y,N,OK,Y,
1168,2,Illinois,Marion,,17121,,https://services.arcgis.com/4YineAQdtmx0tv46/ArcGIS/rest/services/MarionILFeatures/FeatureServer,Y,Y,OK,Y, 
1169,2,Illinois,Marion,,17121,,https://tiles.arcgis.com/tiles/4YineAQdtmx0tv46/arcgis/rest/services/MarionILCadastral/MapServer,Y,Y,OK,Y, 
1170,2,Illinois,Marion,,17121,,https://tiles.arcgis.com/tiles/4YineAQdtmx0tv46/arcgis/rest/services/MarionILAerial2017/MapServer,Y,Y,OK,Y, 
1171,2,Illinois,Marion,,17121,,https://tiles.arcgis.com/tiles/4YineAQdtmx0tv46/arcgis/rest/services/MarionILAerial2022/MapServer,Y,Y,OK,Y,
1172,2,Illinois,Marshall,,17123,,https://services.arcgis.com/4YineAQdtmx0tv46/ArcGIS/rest/services/MarshallILFeatures/FeatureServer,Y,Y,OK,Y, 
1173,2,Illinois,Marshall,,17123,,https://tiles.arcgis.com/tiles/4YineAQdtmx0tv46/arcgis/rest/services/MarshallILCadastral/MapServer,Y,Y,OK,Y,
1174,2,Illinois,Massac,,17127,,https://ags.bhamaps.com/arcgisserver/rest/services/MassacIL,Y,Y,OK,Y,
1175,2,Illinois,McDonough,,17109,,https://gis.wiu.edu/arcgis/rest/services/mcdonough_highway/MapServer,Y,Y,OK,Y,
1176,2,Illinois,McLean,,17113,,https://www.mcgisweb.org/mcgc/rest/services,Y,Y,OK,Y,
1177,2,Illinois,Menard,,17129,,https://wfs.schneidercorp.com/arcgis/rest/services/MenardCountyIL_WFS/MapServer,Y,Y,OK,Y,
1178,2,Illinois,Mercer,,17131,,https://services1.arcgis.com/p5CKEkDVdYePfy0g/arcgis/rest/services,Y,Y,OK,Y,
1179,2,Illinois,Monroe,,17133,,https://services.arcgis.com/AZVIEb4WFZST2UYx/arcgis/rest/services,Y,Y,OK,Y,
1180,2,Illinois,Morgan,,17137,,https://services3.arcgis.com/95PFahBF8eyGEfuc/arcgis/rest/services,Y,Y,OK,Y,
1181,2,Illinois,Moultrie,,17139,,https://ags.bhamaps.com/arcgisserver/rest/services/MoultrieIL,Y,Y,OK,Y,
1182,2,Illinois,Ogle,,17141,,https://services.arcgis.com/QIuff75cyUuYtSQm/arcgis/rest/services,Y,Y,OK,Y,
1183,2,Illinois,Peoria,,17143,,https://gis.peoriacounty.org/arcgis/rest/services,Y,Y,X,Y,
1184,2,Illinois,Piatt,,17147,,https://services.ccgisc.org/portal/sharing/servers/7c88732ba0694b2098f17c434ed3a56b/rest/services,Y,Y,OK,Y,Do not have permission 
1185,2,Illinois,Randolph,,17157,,https://services5.arcgis.com/pweYHqdOby1TE9DD/arcgis/rest/services,Y,Y,OK,Y,
1186,2,Illinois,Rock Island,,17161,,https://gis.rockislandcountyil.gov/arcgis/rest/services,Y,Y,OK,Y,
1187,2,Illinois,Sangamon,,17167,,https://gis.co.sangamon.il.us/arcgis/rest/services,Y,Y,OK,Y,
1188,2,Illinois,Schuyler,,17169,,https://services.arcgis.com/4YineAQdtmx0tv46/ArcGIS/rest/services/SchuylerILFeatures/FeatureServer,Y,Y,OK,Y, 
1189,2,Illinois,Schuyler,,17169,,https://tiles.arcgis.com/tiles/4YineAQdtmx0tv46/arcgis/rest/services/SchuylerILCadastral/MapServer,Y,Y,OK,Y, 
1190,2,Illinois,Schuyler,,17169,,https://tiles.arcgis.com/tiles/4YineAQdtmx0tv46/arcgis/rest/services/SchuylerILAerial2016/MapServer,Y,Y,OK,Y,
1191,2,Illinois,Shelby,,17173,,https://ags.bhamaps.com/arcgisserver/rest/services/ShelbyIL,Y,Y,OK,Y, 
1192,2,Illinois,Shelby,,17173,,https://www.colesco.illinois.gov/arcgis/rest/services,Y,Y,OK,Y,
1193,2,Illinois,St Clair,,17163,,https://publicmap01.co.st-clair.il.us/arcgis/rest/services,Y,Y,OK,Y,
1194,2,Illinois,Stark,,17175,,https://services6.arcgis.com/IMZwRRU1qL5MDxBH/arcgis/rest/services,Y,Y,OK,Y,
1195,2,Illinois,Tazewell,,17179,,https://www.centralilmaps.com/arcgis/rest/services/Tazewell,Y,Y,OK,Y,
1196,2,Illinois,Vermilion,,17183,,https://ags.bhamaps.com/arcgisserver/rest/services/VermilionIL,Y,Y,OK,Y,
1197,2,Illinois,White,,17193,,https://services.arcgis.com/4YineAQdtmx0tv46/ArcGIS/rest/services/WhiteILFeatures/FeatureServer,Y,Y,OK,Y, 
1198,2,Illinois,White,,17193,,https://tiles.arcgis.com/tiles/4YineAQdtmx0tv46/arcgis/rest/services/WhiteILCadastral/MapServer,Y,Y,OK,Y,
1199,2,Illinois,Will,,17197,,https://gis.willcountyillinois.com/server/rest/services,Y,Y,OK,Y,
1200,2,Illinois,Williamson,,17199,,https://ags.bhamaps.com/arcgisserver/rest/services/WilliamsonIL,Y,Y,OK,Y,
1201,2,Illinois,Woodford,,17203,,https://www.centralilmaps.com/arcgis/rest/services/Woodford,Y,Y,OK,Y,
1202,2,Illinois,,Aurora,,,https://gis.aurora-il.org/arcgis/rest/services,Y,Y,OK,Y,
1203,2,Illinois,,Champaign,,,https://gisweb.champaignil.gov/cb/rest/services,Y,Y,OK,Y,
1204,2,Illinois,,Chicago,,,https://gisapps.cityofchicago.org/arcgis/rest/services,Y,Y,OK,Y,
1205,2,Illinois,,Danville,,,https://gis.cityofdanville.org/arcgis/rest/services,Y,Y,OK,Y,
1206,2,Illinois,,DeWitt,,,https://services.arcgis.com/4YineAQdtmx0tv46/ArcGIS/rest/services/DeWittILFeatures/FeatureServer,Y,Y,OK,Y,
1207,2,Illinois,,Downers Grove,,,https://parcels.downers.us/arcgis/rest/services,Y,Y,OK,Y,
1208,2,Illinois,,Elgin,,,https://gisdata.elginmapping.ca/arcgis/rest/services,Y,Y,OK,Y,
1209,2,Illinois,,Evanston,,,https://maps.cityofevanston.org/arcgis/rest/services,Y,Y,OK,Y,
1210,2,Illinois,,Franklin,,,https://services.arcgis.com/4YineAQdtmx0tv46/ArcGIS/rest/services/FranklinILFeatures/FeatureServer,Y,Y,OK,Y,
1211,2,Illinois,,Greenville,,,https://portal.greenvilleillinois.com/cog_server/rest/services,Y,Y,OK,Y,
1212,2,Illinois,,Hamilton,,,https://services.arcgis.com/4YineAQdtmx0tv46/ArcGIS/rest/services/HamiltonILFeatures/FeatureServer,Y,Y,OK,Y,
1213,2,Illinois,,Henry,,,https://services.arcgis.com/4YineAQdtmx0tv46/ArcGIS/rest/services/HenryILFeatures/FeatureServer,Y,Y,OK,Y, 
1214,2,Illinois,,Henry,,,https://services.arcgis.com/4YineAQdtmx0tv46/ArcGIS/rest/services/HenryILTransportation/FeatureServer,Y,Y,OK,Y, 
1215,2,Illinois,,Henry,,,https://services.arcgis.com/4YineAQdtmx0tv46/ArcGIS/rest/services/HenryILTransportationActive/FeatureServer,Y,Y,OK,Y,
1216,2,Illinois,,Homewood,,,https://web2.mobile311.com/arcgis/rest/services/Illinois/HomewoodIL/MapServer,Y,Y,OK,Y,
1217,2,Illinois,,Kane,,,https://services.arcgis.com/4YineAQdtmx0tv46/ArcGIS/rest/services/KaneILFeatures/FeatureServer,Y,Y,OK,Y,
1218,2,Illinois,,Lombard,,,https://gismaps.villageoflombard.org/arcgis/rest/services,Y,Y,OK,Y,
1219,2,Illinois,,Macomb,,,https://gis.wiu.edu/arcgis/rest/services/macomb_public/MapServer,Y,Y,OK,Y,
1220,2,Illinois,,Mahomet,,,https://services.ccgisc.org/portal/sharing/servers/151559648309453d9e8bdec25ca2d7d3/rest/services,Y,Y,OK,Y,Do not have permission Jurisdiction is part of Champaign County GIS Consortium 
1221,2,Illinois,,Marion,,,https://services.arcgis.com/4YineAQdtmx0tv46/ArcGIS/rest/services/MarionILFeatures/FeatureServer,Y,Y,OK,Y,
1222,2,Illinois,,Marshall,,,https://services.arcgis.com/4YineAQdtmx0tv46/ArcGIS/rest/services/MarshallILFeatures/FeatureServer,Y,Y,OK,Y,
1223,2,Illinois,,Monmouth,,,https://gis.wiu.edu/arcgis/rest/services/macomb_public/MapServer,Y,Y,OK,Y,
1224,2,Illinois,,Mount Prospect,,,https://gisportal.mountprospect.org/server/rest/services,Y,Y,OK,Y,
1225,2,Illinois,,Naperville,,,https://portal.naperville.il.us/arcgis/rest/services,Y,Y,OK,Y,
1226,2,Illinois,,Niles,,,https://gis.vniles.com/server/rest/services,Y,Y,OK,Y, 
1227,2,Illinois,,Niles,,,https://gisuf.vniles.com:6443/arcgis/rest/services,Y,Y,OK,Y,
1228,2,Illinois,,Normal,,,https://services2.arcgis.com/iXvQvjNLkAH7PI1v/arcgis/rest/services,Y,Y,OK,Y,
1229,2,Illinois,,O'Fallon,,,https://services.arcgis.com/K8hCj4l2z1EMabnx/arcgis/rest/services,Y,Y,OK,Y,
1230,2,Illinois,,Oswego,,,https://arcgis4.roktech.net/arcgis/rest/services/OswegoIL,Y,Y,OK,Y, 
1231,2,Illinois,,Oswego,,,https://arcgis5.roktech.net/arcgis/rest/services/OswegoIL,Y,Y,OK,Y,
